user_id,age,occupation,gender
142725,44,technician/engineer,M
654737,32,unemployed,M
353600,30,college/grad student,M
914291,27,college/grad student,F
932454,32,college/grad student,M
144815,30,sales/marketing,M
301254,30,executive/managerial,M
34657,27,executive/managerial,F
545289,25,other or not specified,M
763801,27,programmer,M
484435,28,executive/managerial,M
308882,10,K-12 student,M
433161,18,tradesman/craftsman,M
487614,21,clerical/admin,M
711542,27,college/grad student,M
623108,29,executive/managerial,F
189704,32,college/grad student,M
705054,33,other or not specified,M
331870,32,scientist,F
710165,28,executive/managerial,M
824432,29,college/grad student,M
923436,26,college/grad student,F
414583,28,college/grad student,F
121795,34,programmer,M
238079,34,college/grad student,M
376491,27,programmer,M
671218,31,self-employed,F
629494,34,scientist,M
36520,23,sales/marketing,M
604171,29,college/grad student,M
483140,27,K-12 student,M
406526,26,self-employed,M
245922,43,sales/marketing,M
435260,31,K-12 student,M
244776,26,executive/managerial,M
484606,29,executive/managerial,M
526641,31,academic/educator,F
282658,28,college/grad student,M
216486,25,tradesman/craftsman,M
481577,28,executive/managerial,M
416512,35,lawyer,M
687659,27,other or not specified,M
887271,31,executive/managerial,M
189941,26,scientist,M
676995,28,college/grad student,M
111998,33,artist,F
684015,27,college/grad student,M
245870,25,academic/educator,M
881191,25,executive/managerial,M
552219,31,scientist,M
788315,31,college/grad student,M
41759,32,sales/marketing,M
324606,26,college/grad student,M
757729,32,sales/marketing,M
371117,25,scientist,F
163036,32,college/grad student,M
877874,21,scientist,M
402,32,self-employed,M
545086,26,scientist,M
5289,33,homemaker,M
143811,34,executive/managerial,M
195177,34,scientist,M
521061,25,executive/managerial,M
251272,27,executive/managerial,M
50181,28,college/grad student,M
573660,25,executive/managerial,M
329888,22,K-12 student,M
917214,84,retired,F
515121,33,scientist,M
457287,32,scientist,M
709520,31,college/grad student,M
188908,35,artist,F
687189,34,scientist,M
645481,30,clerical/admin,M
439486,31,self-employed,M
691281,26,homemaker,F
633833,31,executive/managerial,F
126184,30,sales/marketing,M
822059,29,executive/managerial,M
291240,34,technician/engineer,M
486042,27,academic/educator,F
395464,25,executive/managerial,M
120139,33,college/grad student,F
244225,29,scientist,M
484033,31,executive/managerial,M
157063,32,other or not specified,M
810243,31,other or not specified,M
750104,34,homemaker,F
665523,27,college/grad student,M
689088,30,executive/managerial,M
149289,30,K-12 student,M
268202,29,sales/marketing,M
508579,27,self-employed,M
748093,25,college/grad student,M
341638,31,scientist,M
409688,33,self-employed,F
554046,33,executive/managerial,M
834611,34,college/grad student,M
791605,26,other or not specified,M
896882,34,executive/managerial,F
545706,34,college/grad student,M
466590,32,sales/marketing,M
690886,28,self-employed,M
533484,25,executive/managerial,M
335715,34,other or not specified,F
284212,25,programmer,M
538271,32,college/grad student,M
684747,27,self-employed,M
860092,32,scientist,M
732994,27,college/grad student,M
182079,26,college/grad student,M
165103,25,executive/managerial,M
306711,35,self-employed,M
355211,30,executive/managerial,M
830700,18,scientist,M
58660,29,college/grad student,M
890747,28,clerical/admin,M
339046,40,executive/managerial,M
791237,29,sales/marketing,M
621324,25,sales/marketing,M
792454,25,other or not specified,M
74031,27,college/grad student,M
732169,28,college/grad student,M
86894,30,clerical/admin,M
805858,30,executive/managerial,M
517069,39,technician/engineer,F
891002,33,executive/managerial,M
562196,34,college/grad student,M
499107,29,sales/marketing,M
248098,30,college/grad student,F
728927,29,college/grad student,M
475377,21,homemaker,M
436192,27,college/grad student,F
678997,26,executive/managerial,M
153777,34,homemaker,F
696768,28,homemaker,M
693605,29,sales/marketing,M
885643,34,self-employed,M
205097,26,college/grad student,M
460013,26,homemaker,M
36,25,other or not specified,M
13589,43,clerical/admin,M
691929,27,executive/managerial,M
290357,25,scientist,M
52601,25,self-employed,M
275270,33,college/grad student,M
53027,27,scientist,M
321237,32,college/grad student,F
479659,30,college/grad student,M
415775,34,executive/managerial,M
356847,29,college/grad student,M
539074,31,college/grad student,M
648946,27,other or not specified,M
280401,30,executive/managerial,M
185269,29,programmer,M
17123,41,executive/managerial,M
710731,34,other or not specified,F
533222,33,executive/managerial,M
393367,25,college/grad student,M
514749,28,sales/marketing,M
900236,30,college/grad student,M
856554,18,K-12 student,M
428044,26,college/grad student,M
201427,28,executive/managerial,M
899683,31,academic/educator,F
567093,27,sales/marketing,M
546995,29,executive/managerial,M
882843,32,executive/managerial,M
354838,29,college/grad student,M
630397,34,sales/marketing,M
653761,31,executive/managerial,M
475365,27,college/grad student,F
695007,18,sales/marketing,M
3174,33,sales/marketing,M
465700,28,sales/marketing,M
766876,29,academic/educator,M
794270,33,college/grad student,M
196500,31,self-employed,M
197905,33,college/grad student,F
21724,34,executive/managerial,M
652836,31,college/grad student,M
871400,30,programmer,M
768746,34,scientist,M
757448,22,scientist,M
178676,33,homemaker,M
876869,27,scientist,M
340737,34,sales/marketing,M
321154,34,technician/engineer,M
8075,28,college/grad student,M
270673,27,sales/marketing,M
100324,33,college/grad student,M
452648,27,artist,M
941143,34,scientist,M
93859,30,college/grad student,M
634069,25,homemaker,M
103118,30,college/grad student,F
870282,32,scientist,M
678784,25,artist,F
711590,30,college/grad student,M
4221,67,other or not specified,F
666656,28,college/grad student,M
311739,21,K-12 student,F
154390,23,college/grad student,M
172618,37,academic/educator,F
283371,58,doctor/health care,M
601740,28,academic/educator,M
722988,26,academic/educator,M
858495,30,college/grad student,M
556186,28,executive/managerial,M
45254,31,college/grad student,M
913224,29,college/grad student,F
501782,29,other or not specified,F
185729,27,college/grad student,M
474611,25,customer service,M
614790,30,college/grad student,M
619263,28,college/grad student,M
803362,34,executive/managerial,M
95666,16,scientist,M
532024,32,artist,F
80368,34,scientist,F
185863,26,college/grad student,M
532648,34,executive/managerial,M
629016,32,college/grad student,M
751886,31,homemaker,F
628647,34,scientist,M
245906,28,homemaker,M
101367,32,other or not specified,M
277270,21,scientist,M
86196,53,executive/managerial,M
854938,26,sales/marketing,M
341492,27,self-employed,M
404308,34,scientist,M
332560,29,scientist,F
298334,27,sales/marketing,M
528668,33,self-employed,M
233232,29,scientist,M
803019,26,executive/managerial,M
319264,33,sales/marketing,M
536756,33,other or not specified,M
732164,34,self-employed,F
476865,34,sales/marketing,M
804121,26,executive/managerial,M
556276,33,college/grad student,M
512256,27,programmer,M
663615,33,sales/marketing,M
900921,26,college/grad student,M
880667,32,scientist,M
144176,18,tradesman/craftsman,M
54478,28,clerical/admin,M
914949,31,college/grad student,M
634178,29,executive/managerial,M
97726,29,sales/marketing,F
55485,25,college/grad student,M
328749,28,scientist,M
676571,28,executive/managerial,M
771109,33,college/grad student,M
113143,36,other or not specified,M
677894,26,college/grad student,M
649843,27,executive/managerial,M
2290,29,college/grad student,M
25353,34,executive/managerial,M
849014,26,retired,F
219829,25,other or not specified,M
899121,34,executive/managerial,M
135074,30,college/grad student,M
809540,33,college/grad student,M
676756,43,other or not specified,F
867420,28,other or not specified,M
302316,25,college/grad student,M
477085,28,executive/managerial,M
754910,29,executive/managerial,M
111601,25,college/grad student,F
417971,31,self-employed,M
608514,30,sales/marketing,F
5159,27,tradesman/craftsman,M
858426,27,sales/marketing,M
576030,28,scientist,M
265614,27,other or not specified,M
864077,31,technician/engineer,M
234424,29,self-employed,M
159370,34,self-employed,F
557338,29,college/grad student,M
361234,25,college/grad student,M
378299,31,college/grad student,M
748921,74,retired,F
840538,29,college/grad student,M
789723,30,executive/managerial,M
184728,31,tradesman/craftsman,M
15035,34,executive/managerial,M
415991,25,sales/marketing,M
562551,32,executive/managerial,M
687777,22,K-12 student,M
491534,28,executive/managerial,M
26236,26,scientist,M
933220,27,academic/educator,F
735773,22,scientist,M
860739,22,sales/marketing,M
378580,34,other or not specified,F
712260,33,scientist,M
781462,26,technician/engineer,M
14000,25,executive/managerial,M
578399,25,scientist,M
796991,25,technician/engineer,M
187909,52,executive/managerial,M
277374,26,scientist,F
854255,16,K-12 student,M
214792,33,executive/managerial,M
237399,26,sales/marketing,M
85924,30,self-employed,M
206730,29,college/grad student,M
414053,34,homemaker,F
876002,33,sales/marketing,M
507603,31,technician/engineer,M
697390,32,college/grad student,M
229984,28,college/grad student,M
654961,34,sales/marketing,M
247681,26,artist,F
116299,29,academic/educator,M
282973,28,executive/managerial,M
641373,30,sales/marketing,M
71329,26,technician/engineer,M
835628,34,sales/marketing,M
622510,9,sales/marketing,F
453305,32,other or not specified,F
691920,21,K-12 student,M
429820,26,self-employed,M
746284,28,scientist,M
770379,26,college/grad student,M
97795,19,college/grad student,M
193403,30,writer,M
264711,25,college/grad student,M
396780,33,K-12 student,M
872109,28,scientist,M
240439,32,college/grad student,M
362780,31,executive/managerial,M
875197,31,executive/managerial,M
302597,26,college/grad student,M
854761,32,customer service,M
917443,32,scientist,M
111385,34,executive/managerial,M
475838,30,college/grad student,M
770020,28,college/grad student,M
65320,34,executive/managerial,M
223247,30,executive/managerial,M
89020,33,college/grad student,M
124430,32,other or not specified,F
856167,41,programmer,M
457314,28,sales/marketing,M
916567,32,scientist,M
377965,26,college/grad student,M
262324,29,K-12 student,M
165508,18,K-12 student,M
98491,32,sales/marketing,M
763686,32,college/grad student,M
488774,30,clerical/admin,M
550368,20,scientist,M
846266,31,college/grad student,M
845327,22,K-12 student,M
495635,18,K-12 student,M
280803,28,scientist,M
55104,30,executive/managerial,M
139800,24,K-12 student,M
140137,30,executive/managerial,M
126697,28,scientist,M
272123,30,other or not specified,M
413895,31,college/grad student,M
25706,33,college/grad student,M
921800,56,executive/managerial,M
815632,30,sales/marketing,M
623295,30,college/grad student,M
782764,33,technician/engineer,M
605810,26,sales/marketing,M
349197,49,executive/managerial,M
577368,31,technician/engineer,M
571592,33,sales/marketing,F
799500,26,K-12 student,M
275639,18,technician/engineer,M
921124,30,college/grad student,F
343078,26,college/grad student,F
521173,33,self-employed,M
104671,29,executive/managerial,M
420579,30,sales/marketing,M
392353,26,executive/managerial,M
696587,55,academic/educator,F
182110,76,artist,F
802947,33,sales/marketing,M
627144,28,executive/managerial,M
923309,28,sales/marketing,M
677090,42,other or not specified,M
607838,29,self-employed,M
939360,26,scientist,M
670783,65,executive/managerial,F
812625,21,sales/marketing,M
657566,28,other or not specified,M
360600,28,academic/educator,F
492662,81,academic/educator,F
349617,34,college/grad student,M
397049,26,sales/marketing,M
250674,31,college/grad student,M
783227,33,sales/marketing,M
81161,29,K-12 student,M
448762,26,college/grad student,M
188034,29,self-employed,M
647937,27,executive/managerial,M
65173,25,executive/managerial,M
32667,34,sales/marketing,M
869612,34,sales/marketing,M
663415,30,executive/managerial,M
181907,33,technician/engineer,M
788856,27,sales/marketing,M
705718,25,scientist,M
854971,34,sales/marketing,M
329556,26,executive/managerial,M
169071,30,clerical/admin,M
743640,33,other or not specified,M
562801,26,other or not specified,M
460451,31,college/grad student,F
856629,21,sales/marketing,M
850237,27,college/grad student,F
52973,26,executive/managerial,M
535444,33,college/grad student,M
372069,32,executive/managerial,M
460021,28,college/grad student,F
510751,34,college/grad student,M
678713,28,college/grad student,M
374858,30,college/grad student,M
10715,28,executive/managerial,M
552471,32,sales/marketing,M
846208,25,college/grad student,M
197259,32,scientist,M
529556,18,K-12 student,M
346962,27,self-employed,M
398853,27,college/grad student,M
699989,28,other or not specified,F
803281,25,clerical/admin,M
53002,31,scientist,M
339028,32,college/grad student,M
561269,25,scientist,M
44459,33,scientist,M
544714,30,self-employed,M
180841,28,sales/marketing,M
237758,31,college/grad student,F
572972,28,sales/marketing,M
387871,32,executive/managerial,M
321550,31,scientist,M
174015,27,college/grad student,M
576956,33,college/grad student,M
8944,28,artist,M
171786,30,technician/engineer,M
744344,28,self-employed,F
104017,50,sales/marketing,M
442742,31,executive/managerial,M
123778,31,executive/managerial,M
540410,28,sales/marketing,M
78008,33,executive/managerial,M
749298,28,sales/marketing,M
311581,27,college/grad student,M
586283,26,artist,M
732289,32,self-employed,F
939381,16,K-12 student,M
434641,28,college/grad student,M
724274,28,sales/marketing,M
251351,31,college/grad student,M
280867,31,homemaker,M
745426,34,executive/managerial,M
128018,27,executive/managerial,M
739435,31,sales/marketing,M
819255,34,self-employed,M
646051,33,scientist,M
625726,12,homemaker,M
46794,30,college/grad student,M
793564,31,executive/managerial,M
499714,32,sales/marketing,M
711576,26,college/grad student,M
718664,28,scientist,M
837592,34,sales/marketing,M
60875,30,sales/marketing,M
656511,30,executive/managerial,M
496253,25,K-12 student,M
653760,29,other or not specified,M
569524,31,academic/educator,M
233857,30,executive/managerial,M
924977,36,executive/managerial,M
308479,33,executive/managerial,M
27455,34,college/grad student,M
375545,27,executive/managerial,M
317672,31,college/grad student,F
387141,25,academic/educator,M
806229,27,college/grad student,M
697323,26,self-employed,M
183644,38,executive/managerial,M
120556,21,K-12 student,M
832662,26,K-12 student,M
534124,28,executive/managerial,M
653377,69,executive/managerial,M
436670,25,self-employed,M
92270,26,sales/marketing,M
610359,30,executive/managerial,M
167804,30,programmer,M
371542,31,sales/marketing,M
466935,29,academic/educator,F
899169,32,academic/educator,M
57101,25,college/grad student,M
906952,25,college/grad student,M
307659,33,executive/managerial,M
448354,29,college/grad student,M
650398,23,technician/engineer,M
906449,26,college/grad student,M
333528,29,sales/marketing,M
612541,34,sales/marketing,M
156411,31,executive/managerial,M
542686,27,executive/managerial,M
110339,18,homemaker,M
904051,55,executive/managerial,M
176913,42,executive/managerial,M
36457,28,executive/managerial,M
558737,18,K-12 student,M
230244,33,executive/managerial,M
80667,28,self-employed,M
139350,33,other or not specified,M
650780,31,college/grad student,F
380321,23,college/grad student,M
564392,20,sales/marketing,M
530476,54,K-12 student,M
686339,31,scientist,M
517638,32,college/grad student,M
588714,32,other or not specified,M
843549,31,executive/managerial,M
930394,32,executive/managerial,F
43597,29,academic/educator,M
721087,34,scientist,M
561147,30,executive/managerial,M
895341,29,artist,F
914760,28,other or not specified,M
481560,30,executive/managerial,M
805277,33,executive/managerial,M
297326,42,other or not specified,M
789590,28,executive/managerial,M
684103,50,other or not specified,M
577826,18,K-12 student,M
93789,32,sales/marketing,M
864733,33,executive/managerial,M
763193,23,artist,M
760297,27,executive/managerial,M
573859,31,executive/managerial,M
763127,25,executive/managerial,F
682465,16,artist,F
734129,26,sales/marketing,M
885956,32,sales/marketing,M
361949,31,executive/managerial,M
506272,33,executive/managerial,M
198259,34,college/grad student,M
389906,26,self-employed,M
411380,25,scientist,M
44605,29,scientist,M
495129,30,executive/managerial,M
816238,29,self-employed,M
376353,29,sales/marketing,M
854616,29,sales/marketing,M
936346,26,scientist,M
541525,34,sales/marketing,M
117329,25,sales/marketing,M
649743,34,executive/managerial,M
364753,20,scientist,M
511216,31,executive/managerial,M
122963,33,programmer,M
128299,34,artist,M
461313,29,K-12 student,M
255743,29,college/grad student,M
388462,26,sales/marketing,M
205116,41,artist,M
601890,31,programmer,M
433510,25,executive/managerial,M
292587,33,sales/marketing,M
494336,26,college/grad student,F
277369,26,college/grad student,M
190522,28,college/grad student,M
224556,28,executive/managerial,M
661876,33,scientist,M
386753,33,sales/marketing,M
598092,31,college/grad student,M
538389,31,homemaker,M
686930,33,executive/managerial,M
187735,33,academic/educator,M
570734,29,other or not specified,M
824048,34,college/grad student,M
755845,28,executive/managerial,M
930810,31,college/grad student,M
520057,25,college/grad student,M
871119,89,executive/managerial,M
541131,31,other or not specified,M
450973,28,other or not specified,M
92145,33,homemaker,M
421831,33,self-employed,M
540073,39,academic/educator,M
280285,29,executive/managerial,M
103479,26,artist,M
674926,29,self-employed,M
673710,31,sales/marketing,M
503519,32,executive/managerial,M
222438,31,self-employed,M
441764,33,K-12 student,M
596288,26,executive/managerial,M
794203,37,sales/marketing,M
149478,33,scientist,M
912326,30,executive/managerial,M
579288,28,college/grad student,M
726031,25,homemaker,F
560086,30,college/grad student,M
403158,34,programmer,M
381977,28,retired,F
665734,25,college/grad student,M
150382,29,college/grad student,M
263674,26,executive/managerial,M
255882,26,college/grad student,M
159721,31,scientist,M
159490,25,academic/educator,M
205520,36,sales/marketing,M
310760,20,sales/marketing,M
890237,29,sales/marketing,M
268225,26,college/grad student,M
217624,28,executive/managerial,M
901601,18,clerical/admin,M
113693,22,self-employed,M
903963,36,executive/managerial,M
634560,30,executive/managerial,M
727688,27,college/grad student,M
578089,20,scientist,M
597960,28,college/grad student,M
758559,30,scientist,M
41198,31,other or not specified,M
227218,29,executive/managerial,M
506430,30,sales/marketing,M
281738,31,executive/managerial,M
304782,33,college/grad student,M
352668,30,sales/marketing,M
771823,25,executive/managerial,M
777971,31,executive/managerial,M
749193,31,executive/managerial,M
547906,25,self-employed,M
235248,33,scientist,M
272605,40,academic/educator,F
44783,27,academic/educator,M
475466,33,sales/marketing,M
863611,73,retired,F
58234,55,clerical/admin,M
774726,32,artist,F
517554,21,sales/marketing,F
325589,28,retired,F
563902,31,executive/managerial,F
337337,25,college/grad student,M
648111,31,executive/managerial,M
727365,28,executive/managerial,M
251256,30,self-employed,M
113032,32,homemaker,M
570992,33,sales/marketing,M
359454,26,other or not specified,M
839288,33,college/grad student,M
120404,29,scientist,M
392390,26,programmer,M
386615,27,scientist,M
495177,33,executive/managerial,M
317359,30,self-employed,M
936401,30,academic/educator,M
749785,32,scientist,F
833829,26,college/grad student,M
244431,32,technician/engineer,M
787192,32,sales/marketing,M
377821,28,self-employed,F
417407,27,college/grad student,M
457602,27,other or not specified,M
226064,49,sales/marketing,M
472655,32,other or not specified,M
598032,25,sales/marketing,M
152303,29,college/grad student,M
683305,27,artist,F
891889,28,executive/managerial,M
734565,32,homemaker,M
187459,27,executive/managerial,M
915401,23,college/grad student,M
223974,32,other or not specified,M
274538,25,sales/marketing,M
573813,31,college/grad student,M
4384,27,college/grad student,M
15634,34,self-employed,M
871187,29,scientist,M
893017,21,K-12 student,M
15661,18,K-12 student,M
908962,29,sales/marketing,M
445084,32,executive/managerial,M
3899,19,sales/marketing,M
708290,29,academic/educator,F
356458,26,executive/managerial,M
814647,25,executive/managerial,M
675922,32,sales/marketing,M
644773,32,other or not specified,M
763237,25,executive/managerial,M
368567,26,college/grad student,F
165319,34,self-employed,M
37376,27,scientist,F
720100,50,artist,F
897816,29,sales/marketing,M
132502,49,retired,M
453937,31,college/grad student,M
761948,25,executive/managerial,M
293087,29,sales/marketing,M
175728,29,college/grad student,M
509780,31,scientist,M
829873,36,K-12 student,F
222790,30,college/grad student,M
704066,33,sales/marketing,M
287794,27,other or not specified,M
843671,43,technician/engineer,M
386216,32,sales/marketing,F
594284,25,executive/managerial,M
20867,32,college/grad student,M
885134,33,academic/educator,F
827906,28,sales/marketing,M
133567,21,college/grad student,M
58778,33,programmer,M
802702,25,sales/marketing,M
632692,34,executive/managerial,M
367321,34,other or not specified,M
64353,31,self-employed,F
821399,28,college/grad student,M
365977,25,executive/managerial,M
704267,25,sales/marketing,M
210081,33,other or not specified,F
124737,28,college/grad student,M
923493,31,self-employed,M
128003,31,sales/marketing,M
113751,34,college/grad student,M
850847,26,college/grad student,M
792683,21,sales/marketing,M
222745,27,college/grad student,M
823590,28,other or not specified,M
538863,26,sales/marketing,M
636059,32,college/grad student,M
715369,28,executive/managerial,M
643363,27,other or not specified,F
82535,31,executive/managerial,M
15108,25,artist,F
107789,18,technician/engineer,M
725152,25,scientist,M
739278,37,sales/marketing,M
410294,34,executive/managerial,M
172399,30,executive/managerial,M
537727,30,executive/managerial,M
347610,33,college/grad student,M
71683,26,clerical/admin,M
296599,18,other or not specified,M
915682,19,programmer,M
265134,26,executive/managerial,M
801021,18,sales/marketing,M
438230,30,college/grad student,M
156333,32,other or not specified,F
161963,9,K-12 student,F
259975,33,scientist,M
780126,25,other or not specified,F
579953,62,academic/educator,F
794751,53,self-employed,F
162271,27,executive/managerial,M
570473,29,academic/educator,M
528906,31,self-employed,M
726752,25,executive/managerial,M
914308,34,other or not specified,M
357398,33,college/grad student,M
2493,27,self-employed,M
386169,33,scientist,M
401530,33,scientist,M
889643,27,college/grad student,M
638673,34,executive/managerial,M
780365,32,college/grad student,M
567918,27,other or not specified,M
421318,30,self-employed,M
324688,25,college/grad student,F
901007,27,executive/managerial,M
641269,27,college/grad student,M
137505,30,executive/managerial,M
488195,29,sales/marketing,M
312355,29,clerical/admin,M
589280,31,college/grad student,M
326829,50,sales/marketing,M
829952,29,sales/marketing,M
135779,28,executive/managerial,M
310025,18,self-employed,M
759359,26,college/grad student,M
446360,22,sales/marketing,F
222666,21,sales/marketing,F
858689,26,college/grad student,M
347795,29,college/grad student,F
118961,28,sales/marketing,M
896532,31,college/grad student,M
513266,31,sales/marketing,M
721029,30,other or not specified,M
330526,24,sales/marketing,M
115570,76,academic/educator,F
224314,31,other or not specified,M
742950,28,college/grad student,F
912433,18,K-12 student,M
329652,32,college/grad student,M
60927,25,academic/educator,M
459161,25,scientist,M
647193,26,self-employed,M
645005,33,lawyer,M
12213,30,scientist,M
297575,34,sales/marketing,M
403945,32,college/grad student,F
593312,18,K-12 student,F
397809,30,executive/managerial,M
467071,29,college/grad student,M
43237,34,sales/marketing,M
585112,19,sales/marketing,M
933505,27,other or not specified,F
170488,33,college/grad student,M
338735,34,scientist,M
938332,27,college/grad student,M
225456,27,college/grad student,M
528282,25,K-12 student,M
248733,21,college/grad student,M
733069,28,executive/managerial,M
30310,25,other or not specified,M
560041,20,sales/marketing,M
746586,28,college/grad student,F
735268,29,college/grad student,M
790982,28,college/grad student,M
385784,21,K-12 student,M
845620,33,self-employed,M
760258,31,executive/managerial,M
689933,36,executive/managerial,M
756057,32,sales/marketing,F
511618,18,K-12 student,M
249415,25,executive/managerial,M
425973,88,academic/educator,F
688549,32,executive/managerial,M
459721,28,college/grad student,F
837553,29,academic/educator,F
153065,26,college/grad student,M
693998,34,executive/managerial,M
830780,30,other or not specified,M
458104,28,college/grad student,M
249925,51,executive/managerial,M
650702,33,sales/marketing,M
665539,32,college/grad student,M
73405,37,academic/educator,M
582765,29,executive/managerial,M
861151,74,doctor/health care,M
603229,33,college/grad student,M
699046,30,executive/managerial,M
840965,34,executive/managerial,F
232470,31,college/grad student,M
521008,81,executive/managerial,F
376211,42,clerical/admin,M
801047,25,college/grad student,M
926784,32,college/grad student,M
629316,28,technician/engineer,M
98449,25,executive/managerial,M
3766,33,other or not specified,M
336909,34,college/grad student,M
444110,31,self-employed,M
252887,26,homemaker,M
470367,31,sales/marketing,F
695206,33,college/grad student,F
698645,32,executive/managerial,M
704105,33,college/grad student,M
602087,25,technician/engineer,M
928339,26,executive/managerial,M
462449,25,college/grad student,F
25818,21,sales/marketing,M
582524,26,executive/managerial,M
833064,32,scientist,M
644693,31,sales/marketing,M
830472,30,college/grad student,M
584582,32,self-employed,F
4006,31,scientist,M
133721,28,academic/educator,F
146011,34,sales/marketing,M
773173,26,self-employed,M
592857,34,sales/marketing,M
101547,27,executive/managerial,M
205357,33,sales/marketing,F
246225,30,scientist,M
336461,28,self-employed,F
260933,33,other or not specified,M
812259,26,scientist,F
788506,28,self-employed,M
352372,34,sales/marketing,M
384365,28,executive/managerial,M
655915,24,college/grad student,M
717789,28,scientist,M
539565,29,college/grad student,M
891612,32,executive/managerial,M
491724,25,college/grad student,M
245228,26,sales/marketing,M
466038,30,scientist,M
95516,34,scientist,M
752951,27,college/grad student,M
226318,30,self-employed,M
107825,33,college/grad student,M
561451,10,K-12 student,F
612760,30,executive/managerial,M
492853,28,sales/marketing,M
59103,28,executive/managerial,M
880281,25,self-employed,M
640331,27,college/grad student,M
927057,23,technician/engineer,M
311750,45,academic/educator,M
736183,26,college/grad student,F
631215,33,sales/marketing,M
710238,32,college/grad student,M
10931,32,artist,M
291979,32,other or not specified,F
517687,23,college/grad student,F
725220,32,college/grad student,M
32322,29,college/grad student,M
364214,30,sales/marketing,M
195747,29,college/grad student,M
322523,40,other or not specified,M
433342,29,executive/managerial,M
891424,25,college/grad student,M
303330,25,scientist,M
676544,29,other or not specified,M
109378,25,college/grad student,M
216169,28,college/grad student,M
273131,34,executive/managerial,M
638390,32,homemaker,M
422786,24,other or not specified,F
889794,33,K-12 student,M
369480,27,college/grad student,M
179723,26,executive/managerial,M
182906,25,college/grad student,M
714190,30,executive/managerial,M
881970,34,scientist,M
666322,26,college/grad student,F
166419,33,programmer,M
660353,19,scientist,M
208301,30,academic/educator,F
308757,32,college/grad student,M
727929,19,scientist,M
67497,33,college/grad student,M
190061,26,college/grad student,M
332510,28,scientist,M
677128,26,college/grad student,F
462848,33,sales/marketing,M
59619,18,scientist,M
831009,30,college/grad student,F
474223,25,other or not specified,M
911420,32,other or not specified,M
432788,31,college/grad student,F
260507,28,college/grad student,F
823754,30,college/grad student,F
671893,27,college/grad student,M
114417,44,writer,M
164095,29,executive/managerial,M
250091,28,programmer,M
500809,31,college/grad student,M
590238,30,other or not specified,M
911147,34,college/grad student,M
505232,34,sales/marketing,M
662695,26,executive/managerial,M
268698,25,self-employed,M
165519,32,academic/educator,F
271658,22,sales/marketing,M
692399,28,other or not specified,F
335973,27,college/grad student,M
374898,32,scientist,M
354683,27,college/grad student,M
696309,30,college/grad student,M
591172,34,executive/managerial,M
35568,26,executive/managerial,M
134282,37,executive/managerial,M
837470,34,sales/marketing,M
317895,29,self-employed,F
273864,32,college/grad student,M
255770,34,executive/managerial,M
447222,27,executive/managerial,M
841709,42,retired,F
501042,34,other or not specified,M
754311,27,other or not specified,M
609568,34,executive/managerial,F
634562,31,self-employed,M
794790,20,self-employed,M
242021,25,executive/managerial,M
665511,18,K-12 student,M
534786,28,college/grad student,F
88479,29,technician/engineer,M
306572,30,sales/marketing,M
200420,31,scientist,M
791003,28,homemaker,M
159626,34,writer,M
241580,30,executive/managerial,M
117829,28,self-employed,M
437535,26,executive/managerial,M
262238,33,scientist,M
449632,21,sales/marketing,M
889422,31,college/grad student,M
34033,33,scientist,M
74976,26,self-employed,M
766051,33,self-employed,M
306939,32,technician/engineer,M
309506,19,homemaker,M
86913,30,sales/marketing,F
713476,34,scientist,M
263868,27,clerical/admin,M
333354,28,scientist,M
643010,28,executive/managerial,M
419533,27,college/grad student,M
15081,30,scientist,M
23808,21,scientist,M
741373,33,executive/managerial,M
762541,31,college/grad student,M
282615,27,other or not specified,F
734374,32,self-employed,M
706565,28,other or not specified,F
304617,32,college/grad student,M
43332,26,college/grad student,F
681622,29,college/grad student,F
153612,29,executive/managerial,M
844005,20,executive/managerial,M
717350,30,executive/managerial,M
686502,34,college/grad student,M
547819,29,self-employed,M
321551,33,college/grad student,F
363414,32,executive/managerial,M
37454,27,college/grad student,M
586811,34,scientist,M
596415,27,college/grad student,M
59499,26,sales/marketing,M
179395,33,homemaker,M
472679,29,scientist,M
139330,25,clerical/admin,M
741629,25,college/grad student,M
505283,34,retired,M
751933,28,college/grad student,M
84854,26,self-employed,M
213795,28,executive/managerial,M
906624,31,college/grad student,M
111300,26,college/grad student,M
480765,18,K-12 student,F
345157,32,scientist,M
761051,26,executive/managerial,M
134896,29,homemaker,M
582542,29,self-employed,M
867260,31,tradesman/craftsman,M
429054,27,other or not specified,M
199839,28,college/grad student,M
915458,27,clerical/admin,F
699217,28,other or not specified,M
531992,26,other or not specified,F
560295,29,executive/managerial,F
702249,24,college/grad student,M
639679,27,other or not specified,M
153236,27,lawyer,M
346201,33,other or not specified,M
535738,30,college/grad student,M
416694,27,other or not specified,M
161823,29,college/grad student,M
353534,27,executive/managerial,M
220731,28,college/grad student,M
518695,30,college/grad student,M
428127,29,self-employed,F
357893,32,executive/managerial,M
610032,32,artist,F
349021,12,K-12 student,M
420969,30,college/grad student,M
463522,30,doctor/health care,M
253540,34,college/grad student,M
900974,26,college/grad student,M
921087,32,sales/marketing,M
229358,32,sales/marketing,M
639349,25,sales/marketing,M
113667,36,self-employed,M
144789,33,sales/marketing,M
940129,26,sales/marketing,M
898146,34,self-employed,M
395419,28,self-employed,M
339341,37,executive/managerial,M
768078,29,scientist,M
